id,source_id,evidence_type,observed_value,original_url,normalized_url,captured_at,locale,scope,confidence,unavailable_reason
EV-0328,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Chocolate+Wedding+Favours+That+Will+Delight+Your+Guests&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fchocolate-wedding-favours-that-will-delight-your-guests,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Chocolate+Wedding+Favours+That+Will+Delight+Your+Guests&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fchocolate-wedding-favours-that-will-delight-your-guests,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0329,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Corporate+Chocolate+Gifts+%26+Custom+Chocolate+Boxes&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fchocolates-gift-box,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Corporate+Chocolate+Gifts+%26+Custom+Chocolate+Boxes&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fchocolates-gift-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0330,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=How+Corporate+Chocolates+Can+Enhance+Your+Brand++%7C+Kakawa+Chocolates&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fcorporate-chocolates,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=How+Corporate+Chocolates+Can+Enhance+Your+Brand++%7C+Kakawa+Chocolates&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fcorporate-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0331,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Why+Chocolate+Makes+the+Best+Corporate+Gift&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fcorporate-event-chocolates,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Why+Chocolate+Makes+the+Best+Corporate+Gift&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fcorporate-event-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0332,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Easter+Chocolate+Guide%3A+The+Best+Easter+Chocolates+and+Eggs+for+2025&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Feaster-chocolate-guide-the-best-easter-chocolates-and-eggs-for-2025,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Easter+Chocolate+Guide%3A+The+Best+Easter+Chocolates+and+Eggs+for+2025&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Feaster-chocolate-guide-the-best-easter-chocolates-and-eggs-for-2025,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0333,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/dinosaur-egg,https://kakawachocolates.com.au/collections/easter/products/dinosaur-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0334,SRC-CRAWL,page_observation,HTTP 200; title=Happy Easter Bunny – Kakawa Chocolates; meta=present; H1=Happy Easter Bunny; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/happy-easter-bunny,https://kakawachocolates.com.au/collections/easter/products/happy-easter-bunny,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0335,SRC-CRAWL,page_observation,HTTP 200; title=Sugar Coated Praline Egg – Kakawa Chocolates; meta=present; H1=Sugar Coated Praline Egg; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/sugar-coated-praline-egg,https://kakawachocolates.com.au/collections/easter/products/sugar-coated-praline-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0336,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""mother's day flower chocolate""; meta=present; H1=Blog; internal_links=37",https://kakawachocolates.com.au/blogs/chocolates/tagged/mothers-day-flower-chocolate,https://kakawachocolates.com.au/blogs/chocolates/tagged/mothers-day-flower-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0337,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Mother%E2%80%99s+Day+surprise+with+handcrafted+flower+chocolates&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fmother-s-day-surprise-with-handcrafted-flower-chocolates,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Mother%E2%80%99s+Day+surprise+with+handcrafted+flower+chocolates&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fmother-s-day-surprise-with-handcrafted-flower-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0338,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/collections/mothers-day-flower-chocolates/products/flower-chocolate-box-mothers-day-limited-edition,https://kakawachocolates.com.au/collections/mothers-day-flower-chocolates/products/flower-chocolate-box-mothers-day-limited-edition,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0339,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/collections/mothers-day-flower-chocolates/products/mothers-day-flower-heart-chocolate,https://kakawachocolates.com.au/collections/mothers-day-flower-chocolates/products/mothers-day-flower-heart-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0340,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/collections/mothers-day-flower-chocolates/products/spoil-mum-pack,https://kakawachocolates.com.au/collections/mothers-day-flower-chocolates/products/spoil-mum-pack,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0341,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Personalised+Wedding+Chocolates%3A+Unique+Ideas&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fpersonalised-wedding-chocolates-unique-ideas,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Personalised+Wedding+Chocolates%3A+Unique+Ideas&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fpersonalised-wedding-chocolates-unique-ideas,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0342,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Why+Chocolate+Makes+the+Perfect+Christmas+Gift&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fthe-perfect-christmas-gift,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Why+Chocolate+Makes+the+Perfect+Christmas+Gift&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fthe-perfect-christmas-gift,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0343,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=The+Perfect+Gift+Boxes+for+Every+Occasion&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fthe-perfect-gift-boxes,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=The+Perfect+Gift+Boxes+for+Every+Occasion&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fthe-perfect-gift-boxes,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0344,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Personalised+Wedding+Chocolates+%7C+Custom+Wedding+Favours+%E2%80%93+Kakawa+Chocolates&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fwedding-chocolates,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Personalised+Wedding+Chocolates+%7C+Custom+Wedding+Favours+%E2%80%93+Kakawa+Chocolates&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fwedding-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0345,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CThe+best+Easter+chocolate+for+all+age+groups%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fthe-best-easter-chocolate,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CThe+best+Easter+chocolate+for+all+age+groups%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fthe-best-easter-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0346,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CAustralia%E2%80%99s+Top+10+Chocolate+Shops%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Faustralia-top-10-chocolate-shops,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CAustralia%E2%80%99s+Top+10+Chocolate+Shops%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Faustralia-top-10-chocolate-shops,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0347,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CEaster+Chocolate+Gift+Guide%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Feaster-chocolate-gift-guide,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9CEaster+Chocolate+Gift+Guide%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Feaster-chocolate-gift-guide,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0348,SRC-CRAWL,page_observation,HTTP 200; title=Products – Kakawa Chocolates; meta=unavailable; H1=Products; internal_links=64,https://kakawachocolates.com.au/collections/all?page=1,https://kakawachocolates.com.au/collections/all?page=1,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0349,SRC-CRAWL,page_observation,HTTP 200; title=Products – Page 4 – Kakawa Chocolates; meta=unavailable; H1=Products; internal_links=66,https://kakawachocolates.com.au/collections/all?page=4,https://kakawachocolates.com.au/collections/all?page=4,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0350,SRC-CRAWL,page_observation,HTTP 200; title=Products – Page 5 – Kakawa Chocolates; meta=unavailable; H1=Products; internal_links=67,https://kakawachocolates.com.au/collections/all?page=5,https://kakawachocolates.com.au/collections/all?page=5,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0351,SRC-CRAWL,page_observation,HTTP 200; title=Cricket Ball – Kakawa Chocolates; meta=present; H1=Cricket Ball; internal_links=36,https://kakawachocolates.com.au/products/cricket-ball,https://kakawachocolates.com.au/products/cricket-ball,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0352,SRC-CRAWL,page_observation,HTTP 200; title=Products – Page 6 – Kakawa Chocolates; meta=unavailable; H1=Products; internal_links=66,https://kakawachocolates.com.au/collections/all?page=6,https://kakawachocolates.com.au/collections/all?page=6,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0353,SRC-CRAWL,page_observation,HTTP 200; title=Products – Page 7 – Kakawa Chocolates; meta=unavailable; H1=Products; internal_links=65,https://kakawachocolates.com.au/collections/all?page=7,https://kakawachocolates.com.au/collections/all?page=7,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0354,SRC-CRAWL,page_observation,HTTP 200; title=Design Your Own Chocolate Box | Kakawa Chocolates; meta=present; H1=Design Your Own Box; internal_links=62,https://kakawachocolates.com.au/collections/design-your-own-box?page=1,https://kakawachocolates.com.au/collections/design-your-own-box?page=1,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0355,SRC-CRAWL,page_observation,HTTP 200; title=Foldable Eco Shopping Bag – Kakawa Chocolates; meta=present; H1=Foldable Eco Shopping Bag; internal_links=36,https://kakawachocolates.com.au/products/foldable-eco-shopping-bag,https://kakawachocolates.com.au/products/foldable-eco-shopping-bag,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0356,SRC-CRAWL,page_observation,HTTP 200; title=Message Card – Kakawa Chocolates; meta=present; H1=Message Card; internal_links=36,https://kakawachocolates.com.au/products/gift-card,https://kakawachocolates.com.au/products/gift-card,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0357,SRC-CRAWL,page_observation,HTTP 200; title=Temperature Protection (Maintains chocolate quality in transit) – Kakawa Chocolates; meta=present; H1=Temperature Protection (Maintains chocolate quality in transit); internal_links=36,https://kakawachocolates.com.au/products/foam-box,https://kakawachocolates.com.au/products/foam-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-FACT-01,SRC-PUBLIC,verified_public_fact,Chocolate Shop in Sydney | Handmade Artisanal Chocolates – Kakawa Chocolates,https://kakawachocolates.com.au/,https://kakawachocolates.com.au/,2026-07-15T00:00:00Z,en-AU,homepage_title,1.0,Unavailable
EV-FACT-02,SRC-PUBLIC,verified_public_fact,Kakawa Chocolates,https://kakawachocolates.com.au/,https://kakawachocolates.com.au/,2026-07-15T00:00:00Z,en-AU,public_business_name,1.0,Unavailable
EV-FACT-03,SRC-PUBLIC,verified_public_fact,"5/147 William St, Darlinghurst NSW 2010",https://kakawachocolates.com.au/,https://kakawachocolates.com.au/,2026-07-15T00:00:00Z,en-AU,public_store_address,1.0,Unavailable
EV-UNAVAILABLE-GSC,SRC-GSC,unavailable_state,Unavailable,Unavailable,Unavailable,2026-07-15T08:40:41.197233+00:00,en-AU,Not collected in public acceptance run,1.0,credential_not_configured
EV-UNAVAILABLE-GA4,SRC-GA4,unavailable_state,Unavailable,Unavailable,Unavailable,2026-07-15T08:40:41.197233+00:00,en-AU,Not collected in public acceptance run,1.0,credential_not_configured
EV-UNAVAILABLE-SEMRUSH,SRC-SEMRUSH,unavailable_state,Unavailable,Unavailable,Unavailable,2026-07-15T08:40:41.197233+00:00,en-AU,Not collected in public acceptance run,1.0,credential_not_configured
EV-UNAVAILABLE-PAGESPEED,SRC-PAGESPEED,unavailable_state,Unavailable,Unavailable,Unavailable,2026-07-15T08:40:41.197233+00:00,en-AU,Not collected in public acceptance run,1.0,credential_not_configured
EV-UNAVAILABLE-OPENAI,SRC-OPENAI,unavailable_state,Unavailable,Unavailable,Unavailable,2026-07-15T08:40:41.197233+00:00,en-AU,Not collected in public acceptance run,1.0,credential_not_configured
